2.050028170312381448e+01 3.134522322003460067e+04 1.989539629333938464e+01 1.941716367172097307e+03 1.980641582854073590e+02 3.252686479271336695e-01 9.603480551696447209e-02 2.914797184789314155e+00 3.144055353979340883e-01 9.644522913802427988e-02 2.821796679110811557e+00 9.334562733124981970e-02
1.978586107928322946e+01 3.015914990797413702e+04 2.067969642397866892e+01 2.191777979248398879e+03 1.955081609682431178e+02 2.960763239901286759e-01 1.035739509189928520e-01 3.226004141027014605e+00 3.104647815080799900e-01 1.072808944243126006e-01 3.036479716056728950e+00 1.026977788733450803e-01
2.092007234910101232e+01 3.108148926490149461e+04 1.995244276038831188e+01 1.930331450020252305e+03 1.883755568654250112e+02 3.125836683427622997e-01 1.016149654174673123e-01 2.859162643650519975e+00 2.794692976590524847e-01 1.021952074422567275e-01 3.078624109146060217e+00 1.029317457744682862e-01
1.951664055838116951e+01 2.989516361717414838e+04 2.029929991244896215e+01 2.159228638581085306e+03 2.241383501575623711e+02 2.988765451232842096e-01 9.651083151318136377e-02 2.950901759630335519e+00 2.786825555350752048e-01 1.018130362431962505e-01 2.893107141014901629e+00 1.007305325886176384e-01
1.940483453878860942e+01 2.867126745569498962e+04 2.025560506233058788e+01 1.908985971824255557e+03 1.891924768415944413e+02 2.772061429564622870e-01 9.967089429377511134e-02 2.974614166324403008e+00 3.326819379456464887e-01 9.893958293343069199e-02 2.965972645591958390e+00 9.538758658940349466e-02
2.017970245528481144e+01 3.017226243206451545e+04 1.930200719106527885e+01 2.047938087161600379e+03 2.038843257712153729e+02 2.810667628833947163e-01 1.061279496282243051e-01 2.877037501021622923e+00 2.979377091209416406e-01 1.007055530591047660e-01 2.944152775703583913e+00 8.875320934826311237e-02
2.019570420491910667e+01 3.085894533605853940e+04 1.970884462341661347e+01 1.899144416638735265e+03 1.840642652240343295e+02 2.810875005424837703e-01 9.171393019662583967e-02 2.843371146874803745e+00 3.070865074538540740e-01 9.746521105389492623e-02 3.015865427836875057e+00 9.240887457893058599e-02
2.002229731120937117e+01 3.195800129692924020e+04 2.093816544767294019e+01 1.956138551496901073e+03 2.205111790375044620e+02 3.105601238399713915e-01 1.013956076458284311e-01 2.950186930864928225e+00 3.127205752320108001e-01 1.023228122866549211e-01 3.091084989230343361e+00 1.037688390080717116e-01
2.006672006449052503e+01 2.831049529443294523e+04 2.009564337905624853e+01 2.082081807612915327e+03 1.992628745049926806e+02 2.813746404080612051e-01 9.793282530443214728e-02 3.239824945627175268e+00 2.890063549355833539e-01 1.068929595891577045e-01 2.672300635876903918e+00 1.013146922606608102e-01
2.005872724526092199e+01 3.221016629058313993e+04 1.979588948082450983e+01 2.043381437113864422e+03 2.022314500643333588e+02 3.223387667316700567e-01 1.047072455314230766e-01 2.940766491036438168e+00 3.267311090131502782e-01 9.060005321631803277e-02 3.186332316915257312e+00 1.043489987517163542e-01
2.039448633368150965e+01 3.252271345606803879e+04 1.975651400668834157e+01 2.034401480187277457e+03 1.877536999959030766e+02 3.021202519402499953e-01 1.023697607107217494e-01 2.828357277381496448e+00 3.062974690565946623e-01 9.003291057952247933e-02 2.782620380859035514e+00 9.643998419285670920e-02
1.962076354622922381e+01 2.876515414042535849e+04 1.948229394504756939e+01 2.128793587243862021e+03 1.996212331920602026e+02 3.203390137576686003e-01 9.934545596116722832e-02 3.094214393448804223e+00 3.017352548277285607e-01 9.073125356699368593e-02 3.296678456419543046e+00 1.031579961535923351e-01
2.072227919828833720e+01 2.969477597527845865e+04 2.045855679951194617e+01 2.010906577123221950e+03 2.207434553454452271e+02 3.221625254251130888e-01 9.341574300128005492e-02 2.899837089287168990e+00 2.918967553879716625e-01 9.474528122382595841e-02 3.096675605362000816e+00 1.001617668383725790e-01
2.053498094146508635e+01 3.160306330753771545e+04 1.935074042848088993e+01 1.897306653604460962e+03 2.031158974001334343e+02 2.845568263224652616e-01 1.024418424191389232e-01 3.121872092427777190e+00 3.280905022077246769e-01 1.035002467491780709e-01 2.837033663778361081e+00 1.062158557188468411e-01
2.014369968772896513e+01 3.170565622343826908e+04 2.064319694648179038e+01 2.256796360429403649e+03 1.994212878673181422e+02 2.874709383601891100e-01 1.015721982925165412e-01 3.083453718141494271e+00 3.152771081623472194e-01 9.348552740233605218e-02 2.966308369438812598e+00 1.056625450623063511e-01
2.045133835476425688e+01 2.778317587671601723e+04 2.074826259189811495e+01 1.989978623031647885e+03 2.007098733812870535e+02 2.898607329132465438e-01 9.303949255981518174e-02 3.071688616864994170e+00 3.141595479473519581e-01 1.108037566817564462e-01 2.989446786553008550e+00 1.009742670510247325e-01
2.090757674604184402e+01 3.130682408501738973e+04 2.018603256478710861e+01 2.006370341692738066e+03 1.999833398818705916e+02 3.132870527277936135e-01 9.556124117409772745e-02 2.959901676434097961e+00 2.864633245408409468e-01 1.070062711337394640e-01 2.997730119364738322e+00 8.979802831541883190e-02
2.028192668149410238e+01 2.817628030821396896e+04 2.009300434658552703e+01 2.048623575272060407e+03 2.088276009540284974e+02 3.024239045284033423e-01 9.387697253168575395e-02 3.300655200837918635e+00 2.706685193510461884e-01 1.050227611352104323e-01 3.236711166609688828e+00 9.787760497988755304e-02
1.928655783366909660e+01 3.128012199511830477e+04 2.001317027150806993e+01 2.051980074065314966e+03 1.806785039641026458e+02 2.850006154854446971e-01 1.046727178148072757e-01 2.946765803969370268e+00 2.806405782504165503e-01 9.620769512021082326e-02 3.276443484311670318e+00 9.678415330560083407e-02
1.977317992855129702e+01 3.201904342862003614e+04 2.012874705379488560e+01 2.096990824340689869e+03 2.251641935880929850e+02 3.144550055950132705e-01 9.512404259138840246e-02 2.947634144476422691e+00 3.182758515931530252e-01 9.238090022612067964e-02 3.161330001715447757e+00 1.040011305125807389e-01
1.941545385558448089e+01 3.064694510994371012e+04 2.044133353230438388e+01 1.796550712049269578e+03 2.060569324295731235e+02 3.117763505421239367e-01 9.260964653283058901e-02 3.139407061823457301e+00 2.791745657522486379e-01 9.584532253239110011e-02 2.882333255091451996e+00 1.037412831101984789e-01
2.019881922857450718e+01 2.901290490132987179e+04 2.024357942505265839e+01 1.852993494517435693e+03 1.856582465562175059e+02 3.002275012841822965e-01 1.015711340909158933e-01 2.714100607074940719e+00 3.248589046106397649e-01 9.952061029287571914e-02 3.294218113076244236e+00 1.038848836124276059e-01
1.988057433130982687e+01 2.875961152727472654e+04 2.099904098756101334e+01 2.081112010265223489e+03 1.982064942112036192e+02 2.774632182940162672e-01 1.020262051557808552e-01 2.967892435122612138e+00 2.858441803354817567e-01 1.103645805899556714e-01 2.880947377872660198e+00 1.033804206514302715e-01
1.945997262895806301e+01 3.022301287626284466e+04 1.970078685889152581e+01 2.049274647642189393e+03 2.243167441522926708e+02 3.054724023922795184e-01 1.129653715378772239e-01 2.887027253550611849e+00 2.851133913578189905e-01 9.754560653154251137e-02 2.926897433217035882e+00 9.954075874140361213e-02
2.032902872059399613e+01 2.975715323484937471e+04 1.954090862153114827e+01 2.229960498622454452e+03 1.981516487477470321e+02 3.339729749706610851e-01 1.034764057040534618e-01 2.936863743665337090e+00 2.758703154095041299e-01 1.058006787786127667e-01 3.094823898647284466e+00 9.905150108623683725e-02
1.990260116948605784e+01 2.958527751586513841e+04 1.917001404387657360e+01 1.933358406978084076e+03 1.916002112098388466e+02 2.854747592783675181e-01 9.670225495866320575e-02 2.829728351509559481e+00 3.131940550873168472e-01 8.979148254443024280e-02 3.268153061168137086e+00 9.953196507506409385e-02
1.971344007471753201e+01 3.099811616881813461e+04 2.083240823198068981e+01 2.161340483444155325e+03 1.952042772655440217e+02 3.220094203987355908e-01 9.574071192051823720e-02 3.078314797365599542e+00 3.125056893421330195e-01 1.045666286039557413e-01 3.070563282147432460e+00 9.014134690157038499e-02
1.957921250770736421e+01 2.777102847440376354e+04 1.992650689636099415e+01 1.888449828185812294e+03 2.096089684139618043e+02 3.310134240625792201e-01 1.038066561313412406e-01 2.987688649727767043e+00 3.073253599160866711e-01 8.833302304849070807e-02 2.898312833058251492e+00 9.844965602109491398e-02
1.987791485889317755e+01 3.061799342570784211e+04 2.002783538225270377e+01 2.085220118625532905e+03 2.169521926070172526e+02 2.838197299255108552e-01 1.107522577742223319e-01 2.914474775523152594e+00 3.182497509091353205e-01 1.129191178341041879e-01 2.888914376428862951e+00 1.010768024101354606e-01
1.956371577202109080e+01 2.993304594770498807e+04 1.988265420489795687e+01 2.226979562315177191e+03 2.133522175697839032e+02 3.225989144479226578e-01 1.060488931387258138e-01 2.767065974170794362e+00 2.917024824135422412e-01 1.085313162426451844e-01 2.959530609379046329e+00 1.041459388823147841e-01
2.063457478147106983e+01 2.939775365531379794e+04 2.018304872273916573e+01 2.057743432942059826e+03 1.841449793736793197e+02 3.052968890183354045e-01 1.022169119635417955e-01 2.669075571374746048e+00 2.702556067931942696e-01 9.764253914757570207e-02 3.134288033142257568e+00 1.009616297454093009e-01
1.971120098071650517e+01 2.915690139430256386e+04 1.976544659113431024e+01 2.037644214892053697e+03 1.944048152347672840e+02 3.179220723324364117e-01 1.077756780547687865e-01 2.895613121848439331e+00 2.879227232996917074e-01 8.847048473355476061e-02 3.181362357785797013e+00 9.102220786147256770e-02
1.953175442443230381e+01 2.791790950298044118e+04 2.067138258726029321e+01 2.042949793600780822e+03 1.916875865158330043e+02 2.856645291879236770e-01 9.188960951252611586e-02 3.126685776003934158e+00 2.705816574618079007e-01 1.050954331108532175e-01 3.092097143486544741e+00 9.828100839289012625e-02
1.991072117727436463e+01 2.905968880690819424e+04 1.946311647153419955e+01 2.166953076335933474e+03 2.059415552077381051e+02 2.745375855224737593e-01 1.034641616997735575e-01 2.781200770739604700e+00 3.042648004221163993e-01 1.047652408754651543e-01 3.357520022716418140e+00 9.709181423224864937e-02
1.997027356982518143e+01 3.222454592670988495e+04 1.992676950684598935e+01 1.974062816802240377e+03 2.182593511152186636e+02 3.054628667914203177e-01 1.099990525000307112e-01 3.083355437793537934e+00 2.876510287405268929e-01 9.361150180433300272e-02 2.657710409116121220e+00 1.017252122413687121e-01
1.943066984913609474e+01 2.944292466709313157e+04 2.014804012072533723e+01 2.053318244080931890e+03 2.076219047601601346e+02 2.720499563647365560e-01 9.386794952546391457e-02 2.924969462826336297e+00 2.780929537180110711e-01 1.103039875556335314e-01 3.028086157126391065e+00 1.087378466195194487e-01
2.045555990224622533e+01 2.958712573406443335e+04 2.047666170525392104e+01 2.245694886486526684e+03 2.109735574415621500e+02 2.905830380869691143e-01 9.868233314210744789e-02 2.977491124753337992e+00 3.275617798703940875e-01 9.522599843938564512e-02 2.853961657613213632e+00 1.090003116252443588e-01
2.044306937421289305e+01 3.090736762215277122e+04 2.058395770787518586e+01 2.001143836396779761e+03 1.980316322648926075e+02 3.228201950050496594e-01 1.025356942530693261e-01 2.659316113822424832e+00 3.225873971709718457e-01 1.030984917003316959e-01 2.825628981112739524e+00 1.073132591490382759e-01
1.945320570079022815e+01 2.786942074577915992e+04 2.019380975256132160e+01 2.100260351471351441e+03 1.995046903796330184e+02 2.976945553338775086e-01 1.029216794356032499e-01 2.792653450338485221e+00 3.354983107464070691e-01 9.787969613294522642e-02 2.700790971012281272e+00 1.041750130508916766e-01
1.934314243434527114e+01 3.153293572153872447e+04 1.942384898481479993e+01 1.948925738438603048e+03 1.882585158435859398e+02 2.854674284658142436e-01 1.000487730327006830e-01 2.890667500505280874e+00 2.751405789719080230e-01 1.124499503954938806e-01 3.013534186363844292e+00 1.031398751974963723e-01
2.067962083069534529e+01 2.841308213404417256e+04 2.082951638794690297e+01 2.039356207615775020e+03 1.989551949066963630e+02 2.945044088963602036e-01 1.002249091494222671e-01 2.898702801903300319e+00 2.732145146535547853e-01 9.013126651653882715e-02 3.146667812524992502e+00 1.004360202357256204e-01
2.009118170388221358e+01 3.114748577059348463e+04 2.013944452376323468e+01 2.146998574679382273e+03 1.890587027250214760e+02 3.056910293371352672e-01 9.183034040015122801e-02 3.144495298562554719e+00 2.672647001107101294e-01 9.091689728078650168e-02 2.837650519364808943e+00 1.018729407182423219e-01
2.086870967893410977e+01 2.690228777829777027e+04 1.977735492779979865e+01 2.163752284852123921e+03 2.064880953610002621e+02 2.896624995720550877e-01 1.002462624936730634e-01 2.830052141307802582e+00 3.278129252041740993e-01 9.645658323368787312e-02 2.991025917802000667e+00 1.007831353993684093e-01
2.003989454882303534e+01 2.941264020745211383e+04 2.062125316394959285e+01 2.123436532609107871e+03 2.150556350083461723e+02 3.111306498910705876e-01 1.011581316325993324e-01 2.695190247649738247e+00 3.345645022486490316e-01 1.004899070889932189e-01 2.834221163671338140e+00 9.474673118878307321e-02
1.976395222858901590e+01 3.261272264997390084e+04 1.907697403454113072e+01 1.866499371681802586e+03 1.973597449854440811e+02 3.129462591465193566e-01 9.682733586726635644e-02 2.934357774617823988e+00 3.090247021481222212e-01 9.708919516699691943e-02 3.187799725919608029e+00 8.977353130501967982e-02
2.078125725527755563e+01 3.243830077085675293e+04 2.007666479968085937e+01 2.142902002983940747e+03 2.004540223252368492e+02 3.109170489944044213e-01 9.793483335376804155e-02 3.257671559967905139e+00 2.795760046504269791e-01 9.851369943039697818e-02 3.265833496904628763e+00 1.078284003056740742e-01
2.062281357617596811e+01 2.794776382399663999e+04 1.967848871721110271e+01 2.139394988486571492e+03 2.130186679523657176e+02 2.897114057948395049e-01 9.625935871342812533e-02 2.817702568963337040e+00 2.808332725797865748e-01 9.702217032394362672e-02 2.892066484451903730e+00 8.932695736453810653e-02
2.032805420735358837e+01 3.339333515376699506e+04 1.990487157291881104e+01 2.048057083359790340e+03 1.826768357118663175e+02 2.798740117706128294e-01 9.489200987418795752e-02 2.940038890238956704e+00 3.062889326503299148e-01 1.035759917036658817e-01 3.184804163829931589e+00 1.115011298772636827e-01
2.017959372702415877e+01 2.652122424125611724e+04 2.001419148043187590e+01 2.201618994829921576e+03 2.200462478903871215e+02 2.972000469480496343e-01 1.014401982023102750e-01 3.005432685875524257e+00 3.006611004961273204e-01 1.044651855786164207e-01 3.178253717778278364e+00 9.179261208582994991e-02
1.940452659505806565e+01 2.668384366305009462e+04 1.948957471683403497e+01 1.798556144337331943e+03 1.994749845506809436e+02 3.061801380613642376e-01 9.271126160326481624e-02 2.819319530551104069e+00 3.028156540483908366e-01 9.801443646066654303e-02 2.893949106979476937e+00 1.018361222483604722e-01
1.936510439528849759e+01 3.187264545347346211e+04 2.009667154662038513e+01 2.064284635242972399e+03 2.257516259086491743e+02 3.044443986720201112e-01 1.118380261177790713e-01 3.163635794661806777e+00 3.002359524449367822e-01 9.377300917082949383e-02 2.912824968520113522e+00 9.784809783876841083e-02
2.009532163176380948e+01 2.835508231650894231e+04 2.065738983478613733e+01 1.816123915950234505e+03 1.937994875721648214e+02 3.163911759698108672e-01 1.097873460273523227e-01 2.921199245864307681e+00 3.140271329573188219e-01 9.266460705062340431e-02 2.944352187891071893e+00 9.212643179099846980e-02
2.046663918500030732e+01 2.897388109939618516e+04 2.040396827465209029e+01 2.033120256793313956e+03 2.265132067679454906e+02 3.174729958235073535e-01 9.060218046748307053e-02 2.957069828790117594e+00 3.184464501676937953e-01 9.769354938287622137e-02 2.896336478065363540e+00 1.079494575380597621e-01
1.987219758420866711e+01 3.064060382552391820e+04 2.075737639961962344e+01 1.848620721594199949e+03 1.885623255892736836e+02 3.039429740612949460e-01 9.569992236250891848e-02 3.339430930036048295e+00 3.020931768236397863e-01 1.091054375974899182e-01 2.842046914747949238e+00 1.070497071473671125e-01
2.052760669854990994e+01 3.017870449766157617e+04 1.942713938115512562e+01 2.226081144840739398e+03 1.934599750087477616e+02 3.171359827002194764e-01 9.729308375494194472e-02 3.172009616334549698e+00 2.917017294404767869e-01 1.002994801114490131e-01 3.214129904570491192e+00 1.121837593606097166e-01
1.953088858714719933e+01 2.739527699555290747e+04 1.953549409170090101e+01 2.029678967942719737e+03 1.891887427367707346e+02 3.294492754440638271e-01 1.118040542104314361e-01 2.886698154339076172e+00 3.037506350672093958e-01 9.351300251616366521e-02 3.131051355544541170e+00 9.699423776314962387e-02
2.063592873917380288e+01 2.833122168406500714e+04 1.931260706929966986e+01 1.806131899507023491e+03 1.875297801994634597e+02 3.066192951998628069e-01 9.953550642541927895e-02 3.023980007791664537e+00 3.230051025634945727e-01 9.630545305539192635e-02 3.298538204036469246e+00 9.763085540576618704e-02
1.920248079213609316e+01 2.897644391286760219e+04 1.940439529671409957e+01 1.934383242990500548e+03 1.990580936349863634e+02 3.086108359736642881e-01 1.011889229990645261e-01 2.750372434499146923e+00 3.079289217022270209e-01 1.098394365726654692e-01 2.816698929501238791e+00 1.098634929660337323e-01
2.045109081085156433e+01 3.100975248251285666e+04 2.091524266361366458e+01 1.923037493602450013e+03 1.825357646111012571e+02 2.979324375860489815e-01 9.232044848489684430e-02 3.162298729840254730e+00 2.798492589588727486e-01 9.235395430418429086e-02 3.036712603901089658e+00 9.586229610913694910e-02
2.017368833271405038e+01 2.669791247411311269e+04 2.006693983242116985e+01 1.819431513768439572e+03 1.866062318305902750e+02 3.042622028429779468e-01 1.098845611431358837e-01 2.898300417367374759e+00 2.737879608488540950e-01 9.475692964588794398e-02 2.967592994662427319e+00 1.002583784200929973e-01
1.978406627070974366e+01 3.343671092601549026e+04 2.037978628113980761e+01 2.212723749246725674e+03 2.146987397033345530e+02 2.770168581970477439e-01 1.048185798749441400e-01 2.924389687742470656e+00 3.223136012305704012e-01 1.005619005075863159e-01 3.168886053721202245e+00 1.052584460529730342e-01
1.999734035022965983e+01 2.980655667031690245e+04 2.005488744891848896e+01 1.919439920179393766e+03 2.216087533949039994e+02 2.808236777820635188e-01 1.105008002646188370e-01 2.837445242561212666e+00 3.098408616442004937e-01 1.117053987341727894e-01 2.762734839080800420e+00 9.921861113836925872e-02
1.959265363513130254e+01 3.068261134418059737e+04 1.973034084894551299e+01 1.765978598608851371e+03 2.207851283030391301e+02 2.903977914472389288e-01 8.884070320708237212e-02 2.886319238057749370e+00 3.027180906108006830e-01 1.019567281651909546e-01 2.872261790912653545e+00 9.685154470839170415e-02
1.982893477620562450e+01 3.148017297727108235e+04 1.958997687818938971e+01 2.242379914111614198e+03 1.850875075482452985e+02 2.824550119959771122e-01 9.350315518821947225e-02 3.000603484151837641e+00 2.800838503317852335e-01 8.944818951012026287e-02 2.930700820305669918e+00 1.004230860507886042e-01
1.970375110956162246e+01 3.192103003037521557e+04 1.977796710714743256e+01 1.997896541469166095e+03 2.266466019300344215e+02 3.024604164773023740e-01 9.702799283464677571e-02 3.030838392042105589e+00 3.187770941622453114e-01 9.423462618677466707e-02 2.717916555503766762e+00 9.025790538563838172e-02
2.042072220149675843e+01 3.174257844502611260e+04 1.931078331156647110e+01 2.049573880321476736e+03 2.030781263820438198e+02 2.772952483149044300e-01 1.068595007470363456e-01 3.273928264067939242e+00 2.799509996860738426e-01 1.070372467590779419e-01 3.026157087867666462e+00 1.098967618838448818e-01
2.090286454950270567e+01 2.748162334745213229e+04 2.036198061576561358e+01 1.950558915657485386e+03 2.127116412790093705e+02 2.987206601027956321e-01 1.080595678053025976e-01 3.080295428524990164e+00 3.283076508532118964e-01 1.094905490311114948e-01 2.959136424779794439e+00 1.019081641349303680e-01
2.078997235664397536e+01 2.829086783254592956e+04 2.023174802151388008e+01 1.887273821775024317e+03 2.170037416797629533e+02 3.325611278073959953e-01 1.031649877275193222e-01 2.686511668000981068e+00 3.065225038592660489e-01 1.016472214685099074e-01 3.103483374720036991e+00 9.710058914021695020e-02
2.096925706135296963e+01 3.039472318971483764e+04 1.985838571010544840e+01 2.011787119282204912e+03 2.036414114028999336e+02 3.291766949446509605e-01 1.115663977284441777e-01 2.921784118045857248e+00 2.916393212333487361e-01 1.058949885100571447e-01 2.722144696825814503e+00 1.010337430490363675e-01
